solved_status,result,problem_id,level,accuracy,solved_count,error_count,rating,tag1,tag2,tag3,tag4,tag5,user_id,skills,solved_count,attempts,user_type
AT,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
SO,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
SO,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
SO,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
AT,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
SO,PAC,930985,M,0.57,24,496,3.7,,,,,,1116391,Python|C++,5,15,W
SO,PAC,912294,E-M,0.44,82,183,0.0,Segment Trees,BIT,Fenwick Tree,Sieve,,1055096,Python|C|Python 3|C++,85,123,NA
AT,PAC,915237,E,0.47,352,661,3.0,Ad-Hoc,Algorithms,,,,952654,C#|Ruby|C|Java|C++,105,111,S
SO,PAC,915237,E,0.47,352,661,3.0,Ad-Hoc,Algorithms,,,,952654,C#|Ruby|C|Java|C++,105,111,S
AT,PAC,907048,H,0.27,48,1391,0.0,Algorithms,,,,,950291,Python|C|PHP|Java|C++,83,71,S
SO,PAC,913739,E,0.58,425,2607,4.4,BFS,Graph Theory,Algorithms,Math,Greedy,1266466,Java,14,22,W
SO,PAC,913739,E,0.58,425,2607,4.4,BFS,Graph Theory,Algorithms,Math,Greedy,1266466,Java,14,22,W
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
SO,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
SO,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
SO,PAC,928374,E-M,0.53,265,1370,3.6,Ad-Hoc,Greedy,,,,1326500,C|C++,33,81,NA
AT,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1166413,C++,6,11,NA
AT,PAC,903638,M-H,0.06,30,648,4.0,String Algorithms,Dynamic Programming,,,,921638,C++,0,3,W
SO,AC,909223,E,0.75,1691,1465,2.6,,,,,,1134930,Python|C|PHP|Java,33,35,W
SO,PAC,918446,,0.91,1,44,2.8,,,,,,1153268,C|Java|C++,194,99,W
SO,PAC,904945,E,0.86,44,88,5.0,Probability,Math,,,,918615,Python|C++,28,10,S
AT,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
AT,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
AT,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
SO,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
SO,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
AT,PAC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
SO,AC,917030,M,0.47,219,468,4.3,Math,Number Theory,,,,1214955,Python|C|Clojure|C++,13,22,W
AT,PAC,907809,E,0.84,4333,1924,3.4,Ad-Hoc,Basic Programming,Implementation,,,1148726,C|C++,5,13,NA
SO,PAC,907809,E,0.84,4333,1924,3.4,Ad-Hoc,Basic Programming,Implementation,,,1148726,C|C++,5,13,NA
SO,AC,936664,E,0.38,960,1631,3.1,Basic Programming,Sorting,Greedy,,,994999,Python|C++,41,60,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1141371,C,1,1,W
AT,PAC,907813,M,0.54,156,327,0.0,Bit manipulation,Algorithms,,,,960401,C++,39,82,W
SO,AC,907813,M,0.54,156,327,0.0,Bit manipulation,Algorithms,,,,960401,C++,39,82,W
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,951954,C|C++,38,42,S
SO,AC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,951954,C|C++,38,42,S
SO,AC,905131,E,0.56,3916,3843,3.7,Basic Programming,Ad-Hoc,,,,1057622,Python|C|C++,20,52,NA
AT,PAC,905131,E,0.56,3916,3843,3.7,Basic Programming,Ad-Hoc,,,,1057622,Python|C|C++,20,52,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
AT,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
AT,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,AC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,999888,C|C++,38,39,NA
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
AT,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,PAC,911227,H,0.19,13,187,0.0,Dynamic Programming,Algorithms,Number Theory,,,1050750,Python|C|Java|C++,234,570,W
SO,AC,919002,E,0.84,2160,1035,3.0,Sorting,Algorithms,,,,1020787,C|C++,73,24,NA
AT,PAC,909325,E,0.41,1390,2210,2.9,Basic Programming,,,,,1055237,Python|C|Java,25,79,W
AT,PAC,909325,E,0.41,1390,2210,2.9,Basic Programming,,,,,1055237,Python|C|Java,25,79,W
SO,AC,909325,E,0.41,1390,2210,2.9,Basic Programming,,,,,1055237,Python|C|Java,25,79,W
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1102327,C|PHP|Java|C++,227,128,W
SO,AC,909223,E,0.75,1691,1465,2.6,,,,,,1102327,C|PHP|Java|C++,227,128,W
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1102327,C|PHP|Java|C++,227,128,W
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,1102327,C|PHP|Java|C++,227,128,W
SO,PAC,914624,E-M,0.7,197,348,4.0,Dynamic Programming,Algorithms,,,,1142504,C++,9,5,W
SO,PAC,914624,E-M,0.7,197,348,4.0,Dynamic Programming,Algorithms,,,,1142504,C++,9,5,W
SO,PAC,914624,E-M,0.7,197,348,4.0,Dynamic Programming,Algorithms,,,,1142504,C++,9,5,W
SO,PAC,927594,E,0.87,12,157,3.7,Implementation,Sorting,Algorithms,,,1166939,C|C++,87,52,NA
SO,PAC,927594,E,0.87,12,157,3.7,Implementation,Sorting,Algorithms,,,1166939,C|C++,87,52,NA
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,967799,Python|C++,60,30,S
SO,PAC,936394,E-M,0.37,225,942,3.6,Segment Trees,Modular arithmetic,Math,,,959470,C#|Python|C|Java|C++,55,59,W
SO,PAC,936394,E-M,0.37,225,942,3.6,Segment Trees,Modular arithmetic,Math,,,959470,C#|Python|C|Java|C++,55,59,W
SO,AC,936394,E-M,0.37,225,942,3.6,Segment Trees,Modular arithmetic,Math,,,959470,C#|Python|C|Java|C++,55,59,W
SO,PAC,914626,M,0.69,60,127,5.0,Binary Search,Sorting,Algorithms,,,1050170,Java|C++,35,32,W
SO,AC,914626,M,0.69,60,127,5.0,Binary Search,Sorting,Algorithms,,,1050170,Java|C++,35,32,W
SO,PAC,928356,M,0.37,21,1167,3.9,Combinatorics,Dynamic Programming,Math,,,1254433,C|C++,3,8,W
AT,PAC,928356,M,0.37,21,1167,3.9,Combinatorics,Dynamic Programming,Math,,,1254433,C|C++,3,8,W
AT,PAC,928356,M,0.37,21,1167,3.9,Combinatorics,Dynamic Programming,Math,,,1254433,C|C++,3,8,W
SO,PAC,928356,M,0.37,21,1167,3.9,Combinatorics,Dynamic Programming,Math,,,1254433,C|C++,3,8,W
SO,AC,919088,E,0.88,1505,621,3.5,Binary Search,,,,,1100048,Python|C++,27,11,W
SO,PAC,912254,M,0.79,308,696,2.7,Algorithms,,,,,1109015,Java,8,8,W
SO,AC,908618,E,0.61,49,158,0.0,Ad-Hoc,Basic Programming,,,,991373,C|Java|C++,79,135,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1367529,C|Java,20,10,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1367529,C|Java,20,10,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1367529,C|Java,20,10,NA
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1062778,C,0,8,W
AT,PAC,909976,E-M,0.32,183,1214,5.0,Data Structures,,,,,977100,Python|C|Java|C++,55,98,W
SO,AC,909976,E-M,0.32,183,1214,5.0,Data Structures,,,,,977100,Python|C|Java|C++,55,98,W
SO,AC,921903,E,0.73,251,1569,3.7,Ad-Hoc,,,,,950935,Java,11,14,S
SO,AC,903657,E,0.63,793,539,2.3,Ad-Hoc,,,,,1099516,C|Java,70,136,NA
SO,AC,910443,M,0.53,518,615,5.0,Algorithms,Game Theory,,,,950537,C|Java|C++,154,231,W
SO,PAC,915940,E,0.82,512,400,4.0,Implementation,Basic Programming,Ad-Hoc,Math,,911846,C|Objective-C|C++,23,18,S
SO,PAC,915940,E,0.82,512,400,4.0,Implementation,Basic Programming,Ad-Hoc,Math,,911846,C|Objective-C|C++,23,18,S
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1334484,Python|C,6,19,NA
AT,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
AT,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
AT,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,PAC,908541,E,0.34,228,2691,4.0,Ad-Hoc,Basic Programming,,,,1029042,Java|C++,46,45,NA
SO,AC,921406,E,0.7,1309,722,3.9,HashMap,,,,,1229173,C|Java|C++,166,77,NA
SO,PAC,909403,E,0.62,99,286,0.0,Ad-Hoc,Math,,,,1024372,Python|C|Java|Python 3|C++,110,100,NA
SO,AC,909403,E,0.62,99,286,0.0,Ad-Hoc,Math,,,,1024372,Python|C|Java|Python 3|C++,110,100,NA
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,PAC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
SO,AC,907592,M,0.85,662,615,3.4,Dynamic Programming,Algorithms,,,,938217,C++,158,203,S
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1069393,Python|C|Java|C++,159,219,NA
SO,PAC,918747,E,0.77,296,367,3.4,Implementation,Modular arithmetic,,,,973386,Python|C|C++,21,25,S
AT,PAC,918747,E,0.77,296,367,3.4,Implementation,Modular arithmetic,,,,973386,Python|C|C++,21,25,S
AT,PAC,918747,E,0.77,296,367,3.4,Implementation,Modular arithmetic,,,,973386,Python|C|C++,21,25,S
SO,PAC,918747,E,0.77,296,367,3.4,Implementation,Modular arithmetic,,,,973386,Python|C|C++,21,25,S
SO,PAC,907822,E,0.34,200,1581,3.0,Math,,,,,987557,Python,1,0,NA
SO,PAC,907822,E,0.34,200,1581,3.0,Math,,,,,987557,Python,1,0,NA
AT,PAC,912291,M,0.34,46,124,0.0,Algorithms,Game Theory,,,,911971,C#|Python|C|Java|C++,58,106,W
AT,PAC,912291,M,0.34,46,124,0.0,Algorithms,Game Theory,,,,911971,C#|Python|C|Java|C++,58,106,W
SO,PAC,909223,E,0.75,1691,1465,2.6,,,,,,964509,C++,76,27,S
SO,AC,909223,E,0.75,1691,1465,2.6,,,,,,964509,C++,76,27,S
SO,AC,917033,M,0.45,43,222,5.0,Prime Factorization,Math,Number Theory,,,971481,Python|PHP|C++,319,185,W
SO,AC,917862,E,0.4,477,1102,4.0,Ad-Hoc,Math,,,,940347,Java|C++,29,38,S
SO,PAC,928339,E,0.65,152,269,3.8,,,,,,1129987,C|PHP|Java|C++,42,86,NA
SO,PAC,928339,E,0.65,152,269,3.8,,,,,,1129987,C|PHP|Java|C++,42,86,NA
SO,PAC,928339,E,0.65,152,269,3.8,,,,,,1129987,C|PHP|Java|C++,42,86,NA
SO,AC,928339,E,0.65,152,269,3.8,,,,,,1129987,C|PHP|Java|C++,42,86,NA
AT,PAC,903640,E-M,0.18,656,4151,5.0,Dynamic Programming,,,,,1068187,Java,12,15,W
AT,PAC,903640,E-M,0.18,656,4151,5.0,Dynamic Programming,,,,,1068187,Java,12,15,W
SO,AC,903640,E-M,0.18,656,4151,5.0,Dynamic Programming,,,,,1068187,Java,12,15,W
SO,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1303871,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|C#|Go,163,77,NA
SO,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1303871,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|C#|Go,163,77,NA
AT,PAC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1303871,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|C#|Go,163,77,NA
SO,AC,907169,E,0.48,228,1406,5.0,Sorting,Math,,,,1303871,C|Java|Python|JavaScript|C++|JavaScript(Node.js)|C#|Go,163,77,NA
AT,PAC,909179,E,0.78,3797,1951,3.2,Brute Force,,,,,1080941,C,5,15,NA
AT,PAC,930984,M,0.2,10,2202,3.7,,,,,,1160869,C#|Python|C|Java|C++,45,140,W
AT,PAC,930984,M,0.2,10,2202,3.7,,,,,,1160869,C#|Python|C|Java|C++,45,140,W
AT,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1086792,C|Java,3,9,W
AT,PAC,918418,E,0.47,716,1217,3.7,Ad-Hoc,Sorting,,,,1086792,C|Java,3,9,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,918416,E,0.13,208,1729,3.7,Implementation,Greedy,,,,969299,Java,15,16,W
AT,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,1254577,C|Java,18,19,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,913742,E,0.66,1298,1760,3.5,Ad-Hoc,,,,,1185719,C,0,11,NA
AT,PAC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,998574,PHP,0,4,W
AT,PAC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,998574,PHP,0,4,W
AT,PAC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,998574,PHP,0,4,W
AT,PAC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,998574,PHP,0,4,W
SO,AC,903676,E,0.54,3506,3406,3.4,Basic Programming,Ad-Hoc,,,,1059835,Java|C++,39,30,W
SO,PAC,931352,E-M,0.69,431,677,3.6,Math,,,,,1371107,Java,10,4,W
SO,PAC,931352,E-M,0.69,431,677,3.6,Math,,,,,1371107,Java,10,4,W
SO,AC,931352,E-M,0.69,431,677,3.6,Math,,,,,1371107,Java,10,4,W
SO,AC,921729,,0.8,417,422,3.5,,,,,,1133431,C|Java|C++,36,13,W
SO,PAC,925015,M,0.85,349,474,3.8,Hashing,,,,,1148793,Python|C|C++,53,58,NA
SO,PAC,909420,E,0.77,1237,724,3.8,Math,,,,,974930,Java|C++,85,44,S
SO,AC,909420,E,0.77,1237,724,3.8,Math,,,,,974930,Java|C++,85,44,S
AT,PAC,913154,M,0.5,20,406,5.0,Math,,,,,1061214,C|Java,5,8,NA
SO,PAC,913154,M,0.5,20,406,5.0,Math,,,,,1061214,C|Java,5,8,NA
SO,AC,903676,E,0.54,3506,3406,3.4,Basic Programming,Ad-Hoc,,,,1058985,C|Java|C++,16,16,NA
SO,AC,932756,E,0.77,119,146,3.5,Ad-Hoc,Basic Programming,,,,998240,Python|Java|C++,85,132,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
AT,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,913252,M,0.76,110,312,0.0,Implementation,Algorithms,,,,989353,C|C++,32,70,NA
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,944473,Python|C|Java|C++,11,26,W
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,944473,Python|C|Java|C++,11,26,W
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,944473,Python|C|Java|C++,11,26,W
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,944473,Python|C|Java|C++,11,26,W
SO,AC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,944473,Python|C|Java|C++,11,26,W
SO,AC,907810,E,0.43,451,702,0.0,Implementation,Data Structures,Ad-Hoc,,,987761,C,2,0,NA
AT,PAC,912519,E,0.22,289,1966,2.5,Math,,,,,1129335,C#,2,3,W
SO,PAC,910689,,0.88,45,42,5.0,,,,,,1037265,Java,5,45,NA
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1091261,Java,2,2,W
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,1091261,Java,2,2,W
SO,AC,915149,E,0.89,76,18,2.7,Algorithms,,,,,1083626,Python|C#|C|Java|C++,364,419,W
SO,AC,915149,E,0.89,76,18,2.7,Algorithms,,,,,1083626,Python|C#|C|Java|C++,364,419,W
SO,PAC,914623,E,0.6,464,613,3.8,Math,,,,,1018249,C|C++,41,31,NA
SO,AC,914623,E,0.6,464,613,3.8,Math,,,,,1018249,C|C++,41,31,NA
SO,PAC,904945,E,0.86,44,88,5.0,Probability,Math,,,,921930,C|C++,101,121,S
AT,PAC,907809,E,0.84,4333,1924,3.4,Ad-Hoc,Basic Programming,Implementation,,,1363561,C,0,7,NA
SO,AC,936828,M,0.93,239,53,4.1,Data Structures,String Algorithms,BIT,,,1098019,Java,46,37,W
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1185258,C++,17,16,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1185258,C++,17,16,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1185258,C++,17,16,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1185258,C++,17,16,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1185258,C++,17,16,NA
AT,PAC,909429,E,0.75,916,1409,3.8,Basic Programming,Ad-Hoc,,,,952469,C|Java|C++,18,8,S
SO,AC,909429,E,0.75,916,1409,3.8,Basic Programming,Ad-Hoc,,,,952469,C|Java|C++,18,8,S
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,985230,C|C++,1,3,S
AT,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1098056,Java,24,51,NA
SO,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1098056,Java,24,51,NA
SO,PAC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1098056,Java,24,51,NA
SO,AC,929622,E-M,0.43,683,1691,3.8,Recursion,Dynamic Programming,,,,1098056,Java,24,51,NA
AT,PAC,912255,E-M,0.04,111,2843,3.0,Ad-hoc,Ad-Hoc,GCD,Math,Easy-medium,957761,Python|C|C++,13,22,S
SO,AC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,967057,Java,31,61,W
